run,learner_id,country,age_range,highest_education_level,started_course,steps_completed,max_week_completed,last_week,early_dropout,id,left_at,leaving_reason,last_completed_step_at,last_completed_step,last_completed_week_number,last_completed_step_number
6,0d3fa5da-e73b-4b26-b57d-82ebb62f9574,NA,NA,NA,TRUE,3,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,c2847888-649e-466c-b86d-2a7f31239af8,NA,NA,NA,TRUE,10,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,7aad48f4-e46c-4817-a9f1-4464254dcab0,NA,NA,NA,TRUE,4,2,2,Later,NA,NA,NA,NA,NA,NA,NA
6,4d850ed8-63b2-4933-90ea-192f4e71a858,NA,NA,NA,TRUE,17,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,c718c761-c3a0-466c-97b8-c522ac072dfa,NA,NA,NA,TRUE,1,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,98d5750d-ed9e-48fa-9910-75c37cc9c93a,NA,NA,NA,TRUE,3,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,2bb76689-77d8-4770-b572-fd3f39b01693,NA,NA,NA,TRUE,59,3,3,Later,NA,NA,NA,NA,NA,NA,NA
6,a261ee55-e45a-4206-9eef-cecf287f5427,NA,NA,NA,TRUE,0,NA,0,Early,NA,NA,NA,NA,NA,NA,NA
6,7feb9309-d926-4387-b07e-1620b369c092,NA,NA,NA,TRUE,59,3,3,Later,NA,NA,NA,NA,NA,NA,NA
6,3d7fdf05-c8ef-40c5-9db2-6f6855b3677b,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,79ce05a8-1dac-4e64-a8d0-f70fcd185949,NA,NA,NA,TRUE,0,NA,0,Early,159177,2018-07-16 14:32:14 UTC,The course was too easy,NA,NA,NA,NA
6,25dba4e5-a1af-4905-a5f6-d2494cb4dc1d,NA,NA,NA,TRUE,53,3,3,Later,NA,NA,NA,NA,NA,NA,NA
6,d69d453c-029d-44a9-9b4f-66138b1c4630,UA,56-65,university_masters,TRUE,48,3,3,Later,NA,NA,NA,NA,NA,NA,NA
6,1c653cbe-c2da-49d1-abbd-2c103e96c0e2,NA,NA,NA,TRUE,57,3,3,Later,NA,NA,NA,NA,NA,NA,NA
6,c75f5e37-5432-49ce-ba5a-c57ebe7872ec,NA,NA,NA,TRUE,3,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,630fef43-0c8e-4eb1-97ae-5ab878af8f46,NA,NA,NA,TRUE,7,3,3,Later,NA,NA,NA,NA,NA,NA,NA
6,d76dfb64-67a0-4169-ac69-156c879b055d,NA,NA,NA,TRUE,61,3,3,Later,NA,NA,NA,NA,NA,NA,NA
6,c6563023-9f16-4cd9-9238-e01cb35c3145,GB,56-65,university_degree,TRUE,32,3,3,Later,NA,NA,NA,NA,NA,NA,NA
6,0e21679c-264d-4816-a210-7851c2e2e6db,NA,NA,NA,TRUE,56,3,3,Later,NA,NA,NA,NA,NA,NA,NA
6,2c50eb0b-8cf8-4e48-b512-9fd8aacea2a7,NA,NA,NA,TRUE,7,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,3a28fe25-db88-4630-8263-5bc77fd6346b,NA,NA,NA,TRUE,19,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,d5709306-0b52-4bc4-94c8-c5894fbd4083,NA,NA,NA,TRUE,60,3,3,Later,NA,NA,NA,NA,NA,NA,NA
6,2d7e0b90-0ca3-48c9-a8e2-7ec870f04337,NA,NA,NA,TRUE,61,3,3,Later,NA,NA,NA,NA,NA,NA,NA
6,6350c528-1747-4e77-a1d4-0d17b7e7a1dc,NA,NA,NA,TRUE,12,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,60a62ac2-0202-463a-a076-4bcfc4391d77,NA,NA,NA,TRUE,0,NA,0,Early,NA,NA,NA,NA,NA,NA,NA
6,8520014a-7d12-40ea-84d5-46a089729e6a,RU,36-45,university_doctorate,TRUE,55,3,3,Later,NA,NA,NA,NA,NA,NA,NA
6,49e14c0e-a099-48eb-ace4-e507ba477552,NA,NA,NA,TRUE,13,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,a3c2832f-a4c1-4863-8f9f-ddcf633735c4,NA,NA,NA,TRUE,61,3,3,Later,NA,NA,NA,NA,NA,NA,NA
6,1e75bb4b-163a-4c1b-b511-d6bc8407c65c,NA,NA,NA,TRUE,58,3,3,Later,NA,NA,NA,NA,NA,NA,NA
6,df3f1925-e4e6-4cac-bc58-49dbd38de3d5,NA,NA,NA,TRUE,27,2,2,Later,NA,NA,NA,NA,NA,NA,NA
6,fc78d726-ec17-4c40-bc84-f5abf87a7991,NA,NA,NA,TRUE,54,3,3,Later,NA,NA,NA,NA,NA,NA,NA
6,1c405b47-5066-4196-912f-bc00eb2759f9,UA,36-45,university_masters,TRUE,61,3,3,Later,NA,NA,NA,NA,NA,NA,NA
6,e8e48f57-8b37-4cb9-8665-4e68234bfde6,OM,46-55,university_masters,TRUE,59,3,3,Later,NA,NA,NA,NA,NA,NA,NA
6,01c21399-c537-4cca-a30d-1ba72db76927,NA,NA,NA,TRUE,25,2,2,Later,NA,NA,NA,NA,NA,NA,NA
6,353eaf1b-cff8-4d9c-98d4-b9a736c17e73,NA,NA,NA,TRUE,61,3,3,Later,120486,2018-05-09 03:54:35 UTC,The course required more time than I realised,2018-07-15 16:53:37 UTC,3.2,3,20
6,b62545cb-2a70-4bd9-b376-8153217d2244,NA,NA,NA,TRUE,57,3,3,Later,NA,NA,NA,NA,NA,NA,NA
6,419088bb-1815-4b06-8153-9a5a652e2e23,NA,NA,NA,TRUE,55,3,3,Later,NA,NA,NA,NA,NA,NA,NA
6,5bcd0745-cb06-4a44-a466-f3f5758d78df,NA,NA,NA,TRUE,0,NA,0,Early,NA,NA,NA,NA,NA,NA,NA
6,4e56db64-63e9-4440-8d62-06ddf8afd599,NA,NA,NA,TRUE,12,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,1486aeb1-9cbf-464c-837d-5855ae8b65bc,NA,NA,NA,TRUE,0,NA,0,Early,NA,NA,NA,NA,NA,NA,NA
6,66853cf6-55a5-4e83-b12d-df9d6fe72d61,NA,NA,NA,TRUE,1,2,2,Later,NA,NA,NA,NA,NA,NA,NA
6,f0a37bd6-3231-44b0-97e0-4bd6ff71de1b,GB,>65,university_degree,TRUE,55,3,3,Later,NA,NA,NA,NA,NA,NA,NA
6,6487caea-9602-427a-9553-8fa7160ce3dd,NA,NA,NA,TRUE,61,3,3,Later,NA,NA,NA,NA,NA,NA,NA
6,0729f50b-6651-4b09-9075-6db5800e5e3b,GN,26-35,university_degree,TRUE,1,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,2515ccff-a1f3-4577-b655-c0f74b1a33a4,GB,NA,NA,TRUE,5,1,1,Early,158055,2018-07-14 12:13:58 UTC,I prefer not to say,2018-06-13 13:13:36 UTC,1.4,1,4
6,1374734f-4f4b-4de6-bb6e-e5f9cfac4eae,NA,NA,NA,TRUE,0,NA,0,Early,NA,NA,NA,NA,NA,NA,NA
6,189d89b4-f6de-4be5-b5dc-4549c469834b,NA,NA,NA,TRUE,3,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,0bf30232-e229-4243-8dbd-798b2d4aee30,NA,NA,NA,TRUE,11,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,038d2035-214d-4f9f-a27d-a0e62fa2c056,NA,NA,NA,TRUE,1,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,1001a13d-4da1-4319-ae3d-f01f613fb43f,NA,NA,NA,TRUE,0,NA,0,Early,NA,NA,NA,NA,NA,NA,NA
6,2529bd5e-a8f1-48e2-b097-2241df533efb,NA,NA,NA,TRUE,35,2,2,Later,NA,NA,NA,NA,NA,NA,NA
6,ab222fb8-ecd0-4e1d-8c04-7cf2cf1b0ce6,NA,NA,NA,TRUE,1,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,3cb1b528-051f-4928-a9eb-2d8be407c8ec,NA,NA,NA,TRUE,0,NA,0,Early,NA,NA,NA,NA,NA,NA,NA
6,cd0dd17d-8fe6-47f0-8581-8c0b12481618,RO,46-55,university_degree,TRUE,20,2,2,Later,NA,NA,NA,NA,NA,NA,NA
6,4a781eed-b6e0-47c8-8c25-4746eef4243b,NA,NA,NA,TRUE,43,3,3,Later,NA,NA,NA,NA,NA,NA,NA
6,a45deed2-ded4-4979-b3dc-f1519edeba79,AZ,46-55,university_masters,TRUE,0,NA,0,Early,NA,NA,NA,NA,NA,NA,NA
6,3657a18b-4c80-4542-957f-bb72d97d5e72,NA,NA,NA,TRUE,8,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,ff6c167b-1f3e-4f03-b294-860a9a80a3f4,NA,NA,NA,TRUE,19,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,0ff7b373-c961-460b-96f4-4f61b04c9ec7,GB,18-25,university_degree,TRUE,5,1,1,Early,157527,2018-07-13 09:21:40 UTC,The course wasn’t what I expected,2018-07-13 09:20:43 UTC,1.7,1,7
6,b9587de7-ffa0-4bbb-9551-be0cba5e263f,NA,NA,NA,TRUE,41,2,2,Later,NA,NA,NA,NA,NA,NA,NA
6,cac385f3-41bc-44e0-ab16-e72a6273e57e,NA,NA,NA,TRUE,11,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,ac874b52-b192-4257-9bf4-b1c246ffff76,NA,NA,NA,TRUE,3,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,dc224671-977f-4bc5-83b3-c2fd78fe8e9f,NA,NA,NA,TRUE,14,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,d01f1d91-cd8a-4239-9691-3e19bde7d615,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,7d59c5cf-bf25-4580-90ae-82d7d37074aa,NA,NA,NA,TRUE,8,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,31602e1e-e229-4e0a-bc73-e75d1da5d0d1,CO,26-35,university_degree,TRUE,1,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,fddb3ef7-1007-491f-bf40-1a81464a47fa,NA,NA,NA,TRUE,26,2,2,Later,NA,NA,NA,NA,NA,NA,NA
6,464b492d-af9b-453e-9a22-fa1bcdfc27f4,NA,NA,NA,TRUE,7,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,0e1d5e6a-c07d-413c-b0aa-62a291fb8de4,NA,NA,NA,TRUE,1,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,bdb58faa-556c-4ee2-860f-130b0941b86f,NA,NA,NA,TRUE,3,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,da5e5ca4-90af-4ce9-83ce-422fafeab840,NA,NA,NA,TRUE,2,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,95184187-3f50-4d2f-a629-fdafdec6bdc0,NA,NA,NA,TRUE,3,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,72707693-8434-4276-bd31-f3189d5b30d2,NA,NA,NA,TRUE,0,NA,0,Early,NA,NA,NA,NA,NA,NA,NA
6,64491fd0-8788-46c0-a316-47855579821e,NA,NA,NA,TRUE,10,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,c31fb7ec-de52-444a-a2bb-8b88f860e36a,NA,NA,NA,TRUE,0,NA,0,Early,NA,NA,NA,NA,NA,NA,NA
6,f00db98c-4d85-4681-8a06-0dc4770ad705,NA,NA,NA,TRUE,61,3,3,Later,NA,NA,NA,NA,NA,NA,NA
6,a06dc2fb-9955-4e7d-8647-e60d2e674715,NA,NA,NA,TRUE,45,3,3,Later,NA,NA,NA,NA,NA,NA,NA
6,f1a27bd9-a894-4abd-8ff7-42ecc0daa813,ZA,26-35,tertiary,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,93d5e658-0112-490a-ab02-00d654d2110b,GB,56-65,university_masters,TRUE,59,3,3,Later,NA,NA,NA,NA,NA,NA,NA
6,1e524488-26de-4101-8545-bf082a777671,NA,NA,NA,TRUE,54,3,3,Later,NA,NA,NA,NA,NA,NA,NA
6,377b3d90-b25b-4886-a7d6-a4d362cb90a5,SA,26-35,university_degree,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,8276deb4-3038-4ea1-b58f-399acb1e69c4,NA,NA,NA,TRUE,61,3,3,Later,NA,NA,NA,NA,NA,NA,NA
6,a9a3f27b-84cf-4d5b-910c-73eea1c9862d,NA,NA,NA,TRUE,1,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,6618a9cd-5d6b-4ad1-90d6-1c398993f043,NA,NA,NA,TRUE,0,NA,0,Early,NA,NA,NA,NA,NA,NA,NA
6,6ed32d86-bf43-4632-87e2-816196349139,NA,NA,NA,TRUE,0,NA,0,Early,NA,NA,NA,NA,NA,NA,NA
6,f2bd2301-3346-440e-876c-03668fd18f1f,NA,NA,NA,TRUE,3,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,c75cf0ef-a8bc-431d-96c5-a9c39e519b22,NA,NA,NA,TRUE,7,3,3,Later,NA,NA,NA,NA,NA,NA,NA
6,0884152c-6c36-414f-a5e1-54811de4e47d,NA,NA,NA,TRUE,61,3,3,Later,NA,NA,NA,NA,NA,NA,NA
6,8b94524c-30da-48dd-9a13-c61eece1f54f,NA,NA,NA,TRUE,59,3,3,Later,NA,NA,NA,NA,NA,NA,NA
6,2bd96af6-6885-4cef-b293-1990ae4bc894,NA,NA,NA,TRUE,0,NA,0,Early,NA,NA,NA,NA,NA,NA,NA
6,4e8d0d1f-039a-4072-ae5b-21635e3cdce7,NA,NA,NA,TRUE,61,3,3,Later,NA,NA,NA,NA,NA,NA,NA
6,cadd9033-379c-4b16-9262-b6dfa732731f,NG,26-35,university_degree,TRUE,5,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,34569d36-1c3f-4f80-a66f-72c121d3dd6a,NA,NA,NA,TRUE,58,3,3,Later,NA,NA,NA,NA,NA,NA,NA
6,fed21f05-c0ca-4c36-8816-2b590124771e,NA,NA,NA,TRUE,6,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,aa2065f1-61c1-4c6d-b4e5-cd3038293d5d,NG,36-45,university_degree,TRUE,6,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,37513083-59ee-49cc-8e1e-ae8c8745b442,NA,NA,NA,TRUE,25,2,2,Later,NA,NA,NA,NA,NA,NA,NA
6,b8626e97-95c7-4a52-98b3-1562ca16e514,GB,>65,secondary,TRUE,60,3,3,Later,NA,NA,NA,NA,NA,NA,NA
6,988567b7-45ea-4373-850a-ec97a3a1f80a,NA,NA,NA,TRUE,41,2,2,Later,NA,NA,NA,NA,NA,NA,NA
6,119736ae-e3d3-4bcf-8d76-58d478e3851f,SA,36-45,university_masters,TRUE,41,2,2,Later,NA,NA,NA,NA,NA,NA,NA
6,344756e2-775e-4f4b-b019-d9638a08b5fa,NA,NA,NA,TRUE,2,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,10bede17-7bd9-4485-858b-b75c530d2fed,NA,NA,NA,TRUE,60,3,3,Later,NA,NA,NA,NA,NA,NA,NA
6,49417ee9-eeec-4340-8ac8-937bcf984ba7,NA,NA,NA,TRUE,19,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,aa10e965-b510-402e-979a-1cdc7b98bbf2,NA,NA,NA,TRUE,0,NA,0,Early,NA,NA,NA,NA,NA,NA,NA
6,c2d0d683-406c-4a4a-b880-05df7784e295,NA,NA,NA,TRUE,5,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,850d4feb-2e34-4bab-8a0e-1f9cfa648e52,NA,NA,NA,TRUE,0,NA,0,Early,NA,NA,NA,NA,NA,NA,NA
6,5d8c82b6-cea3-4a24-b4ca-d073efe16246,NA,NA,NA,TRUE,1,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,9993f68f-ba4b-4c0b-b472-dcbcc2ccdafa,NA,NA,NA,TRUE,3,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,d18e04f2-be44-49b3-8859-a5520aa857f3,NA,NA,NA,TRUE,0,NA,0,Early,NA,NA,NA,NA,NA,NA,NA
6,4ece578f-517e-434e-9918-69496f0a1b42,NA,NA,NA,TRUE,0,NA,0,Early,NA,NA,NA,NA,NA,NA,NA
6,5b36818f-a424-4038-a9bb-ba8cdf27e14d,NA,NA,NA,TRUE,0,NA,0,Early,NA,NA,NA,NA,NA,NA,NA
6,1a8d9c8b-61f6-4a6f-9310-9296062ad1e0,NA,NA,NA,TRUE,7,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,2effb835-520d-4a09-8d66-667f372f0765,NA,NA,NA,TRUE,19,1,1,Early,155928,2018-07-10 07:55:17 UTC,The course required more time than I realised,2018-07-10 07:50:20 UTC,1.19,1,19
6,bcf331d7-f5ae-4ae2-950f-7777e9c7d335,NA,NA,NA,TRUE,5,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,7f87d554-6eb7-4d44-8515-095dd4f48207,NA,NA,NA,TRUE,61,3,3,Later,NA,NA,NA,NA,NA,NA,NA
6,a57cecec-b2b6-4d3b-8443-b1abe964011b,IN,<18,secondary,TRUE,31,2,2,Later,NA,NA,NA,NA,NA,NA,NA
6,02c7714f-1fe3-4e75-9183-947edb524bd9,NA,NA,NA,TRUE,60,3,3,Later,NA,NA,NA,NA,NA,NA,NA
6,ad7470e8-3522-42dc-a173-91bcfffa028c,NA,NA,NA,TRUE,0,NA,0,Early,NA,NA,NA,NA,NA,NA,NA
6,2848a377-9273-4422-9884-f86337fe070e,NA,NA,NA,TRUE,0,NA,0,Early,NA,NA,NA,NA,NA,NA,NA
6,665f90c2-13fd-4626-8f8f-153040e1deb3,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,edae9bc5-c10a-4489-a574-8ecddeffc266,NA,NA,NA,TRUE,60,3,3,Later,NA,NA,NA,NA,NA,NA,NA
6,3fc2068b-744e-48a2-a799-f901e08b9982,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,7c3960f8-a727-4241-bc13-1e3d25991ccd,NA,NA,NA,TRUE,12,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,c2990bd5-65e8-4f12-88a0-fc1e6cb63ea9,NA,NA,NA,TRUE,30,2,2,Later,NA,NA,NA,NA,NA,NA,NA
6,e7f94ba8-8c54-45e6-a101-cf362b4f26cd,NA,NA,NA,TRUE,7,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,898e9320-682f-45ac-8ac8-9dd8b6f097c7,ES,18-25,university_degree,TRUE,0,NA,0,Early,NA,NA,NA,NA,NA,NA,NA
6,fe07a71f-b818-43cc-b17b-8ec862ba5d6e,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,a5215966-8857-4bc7-b5ce-83f08cbb78da,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,bd241638-a543-4c73-a52d-965da1b8532f,NA,NA,NA,TRUE,7,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,e3a77c56-35fc-435c-b155-a2de414062ca,NA,NA,NA,TRUE,2,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,3ef83a6c-0e7f-4a93-9d3d-fe65ab7c23cb,NA,NA,NA,TRUE,61,3,3,Later,NA,NA,NA,NA,NA,NA,NA
6,435fefd4-29ee-4707-ba5a-f74f12130f19,NA,NA,NA,TRUE,61,3,3,Later,NA,NA,NA,NA,NA,NA,NA
6,91d66972-2efb-4493-9017-af6fb3bbc6f5,GB,56-65,university_degree,TRUE,61,3,3,Later,NA,NA,NA,NA,NA,NA,NA
6,2252b69e-c763-4b81-b1ec-329276ec5f77,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,9c5ca48d-cd1b-42d5-999f-31d027ff2af3,NA,NA,NA,TRUE,1,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,5e46935f-93a4-4464-8543-1dc84aec9799,NA,NA,NA,TRUE,0,NA,0,Early,159598,2018-07-17 09:20:16 UTC,I don’t have enough time,NA,NA,NA,NA
6,0e494c77-d460-4783-822f-3bc247463fe8,NA,NA,NA,TRUE,1,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,ab69b54b-fb1b-4a7b-aa8a-c23f26077a1e,NA,NA,NA,TRUE,2,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,4b0fbba8-1486-4e2e-9e85-45b6b4afc9ec,NA,NA,NA,TRUE,0,NA,0,Early,NA,NA,NA,NA,NA,NA,NA
6,58827c00-2046-49eb-b52a-d6f226cbd094,NA,NA,NA,TRUE,61,3,3,Later,NA,NA,NA,NA,NA,NA,NA
6,f46c2093-be9c-4ebb-8d83-7a353f1a7ec1,NA,NA,NA,TRUE,3,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,9625666e-8d64-49e8-afca-e2c366b1e772,NA,NA,NA,TRUE,10,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,5f1fc503-e3ef-4d7e-b65a-7c5400146cbb,NA,NA,NA,TRUE,11,2,2,Later,NA,NA,NA,NA,NA,NA,NA
6,5eb7ba2a-c565-4360-9eaa-ea888b8e711b,US,36-45,university_doctorate,TRUE,60,3,3,Later,NA,NA,NA,NA,NA,NA,NA
6,1daf394b-a2ed-4e3d-a828-ddc941c797e7,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,b4401744-d8f0-4f89-ad3b-27bf084d3195,NA,NA,NA,TRUE,58,3,3,Later,NA,NA,NA,NA,NA,NA,NA
6,f9cd174d-d1cb-476b-a989-8c6fd2857752,NA,NA,NA,TRUE,3,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,418eca59-1e99-45e8-8680-24a31dd6aa45,NA,NA,NA,TRUE,34,2,2,Later,NA,NA,NA,NA,NA,NA,NA
6,174bea22-e1ed-4b24-8395-3f9cd8d09c23,NA,NA,NA,TRUE,61,3,3,Later,NA,NA,NA,NA,NA,NA,NA
6,db886d8c-f018-40df-a18e-bbc7c620e812,NA,NA,NA,TRUE,20,2,2,Later,NA,NA,NA,NA,NA,NA,NA
6,57908aff-2de8-4e08-a757-bac3d95d958f,NA,NA,NA,TRUE,4,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,14528f81-4b24-4056-89ef-04bfe51174df,NA,NA,NA,TRUE,61,3,3,Later,NA,NA,NA,NA,NA,NA,NA
6,d4220c94-b91c-4885-9bbf-12f2240d6d1d,NA,NA,NA,TRUE,52,3,3,Later,155338,2018-07-09 14:24:27 UTC,I don’t have enough time,2018-07-09 14:23:22 UTC,3.14,3,14
6,5c6b1992-6487-420a-a3bb-104afc4d585a,NA,NA,NA,TRUE,18,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,a7d66c18-2270-4abc-8654-1cd3440450a1,NA,NA,NA,TRUE,27,2,2,Later,NA,NA,NA,NA,NA,NA,NA
6,43d7b004-7d04-47fb-9e7e-746c7cfdf57e,GB,NA,secondary,TRUE,61,3,3,Later,NA,NA,NA,NA,NA,NA,NA
6,7deb1909-c451-4f34-b918-65267c67dc9f,US,46-55,university_degree,TRUE,60,3,3,Later,NA,NA,NA,NA,NA,NA,NA
6,d7af9602-96fa-460d-b4d1-d4d326aa6023,NA,NA,NA,TRUE,2,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,2b1a167b-7c0b-49c2-a0cf-dbc9056574fa,NA,NA,NA,TRUE,29,2,2,Later,NA,NA,NA,NA,NA,NA,NA
6,9c44f1b9-5f08-40e8-855e-73b1ae3788dd,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,6a2a7801-ea1b-4f49-9409-58ff982c8ba6,NA,NA,NA,TRUE,61,3,3,Later,NA,NA,NA,NA,NA,NA,NA
6,b104c91c-8c8d-46f2-ac5c-30bfff270bc2,PL,26-35,university_degree,TRUE,2,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,56af901c-a5a6-4a67-a05f-5fa060ae9891,NA,NA,NA,TRUE,0,NA,0,Early,NA,NA,NA,NA,NA,NA,NA
6,e13b74e2-9e40-4c1e-819a-211d7c53cce0,NA,NA,NA,TRUE,0,NA,0,Early,NA,NA,NA,NA,NA,NA,NA
6,a69fa270-629f-4f86-a9bc-09c63465eb77,NA,NA,NA,TRUE,0,NA,0,Early,NA,NA,NA,NA,NA,NA,NA
6,eb18def6-16ac-48e4-b84e-e9e42f95d6cf,NA,NA,NA,TRUE,0,NA,0,Early,NA,NA,NA,NA,NA,NA,NA
6,081dacda-c6ca-4a7b-bfc5-12d72c7e2963,NA,NA,NA,TRUE,61,3,3,Later,NA,NA,NA,NA,NA,NA,NA
6,27138461-d9aa-4fa6-a5b4-ee1e712c04b8,GB,>65,professional,TRUE,61,3,3,Later,NA,NA,NA,NA,NA,NA,NA
6,911da297-6667-44b8-954e-78b4bdf444c5,NA,NA,NA,TRUE,6,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,6bc694e1-903e-47c3-940b-56b332ca7bba,NA,NA,NA,TRUE,5,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,9c3a49d2-2602-4167-bf82-9adee9975fa4,NA,NA,NA,TRUE,18,1,1,Early,155601,2018-07-09 19:28:18 UTC,The course required more time than I realised,2018-06-27 21:32:20 UTC,1.19,1,19
6,84b01fd4-4554-451c-9ed8-1d4fa195a0b6,NA,NA,NA,TRUE,2,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,9d17ae18-3771-4a00-8687-2cf499d84b1c,NA,NA,NA,TRUE,6,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,faf310c9-d41a-427a-9031-14fa5303862e,NA,NA,NA,TRUE,39,3,3,Later,NA,NA,NA,NA,NA,NA,NA
6,91832104-c2f8-4c34-91e5-88fcb381c65a,NA,NA,NA,TRUE,61,3,3,Later,NA,NA,NA,NA,NA,NA,NA
6,d16cd447-1a3b-412c-bccf-124fbb661fb6,PT,18-25,university_degree,TRUE,1,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,852f8d29-638e-4b9d-80db-e07ce641a97b,NA,NA,NA,TRUE,12,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,c48049c2-d7e9-4875-bc44-da0f1b3f209c,NA,NA,NA,TRUE,0,NA,0,Early,NA,NA,NA,NA,NA,NA,NA
6,f8daf9f1-304d-4d4d-8976-0be6e5486191,NA,NA,NA,TRUE,12,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,1a691848-c56d-463c-b73b-65889eef123c,NA,NA,NA,TRUE,61,3,3,Later,NA,NA,NA,NA,NA,NA,NA
6,f99d959d-5a22-4afd-b36d-4cb951aba35d,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,627a865c-5de6-4bcb-afc0-5aa3aabfd706,NA,NA,NA,FALSE,0,NA,0,Not started,NA,NA,NA,NA,NA,NA,NA
6,517a066c-394b-4717-a5cf-cf63ec5ae154,NA,NA,NA,TRUE,0,NA,0,Early,NA,NA,NA,NA,NA,NA,NA
6,5632d548-0fd0-46d0-adc4-acc19255ab64,NA,NA,NA,TRUE,3,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,f5062637-1833-4ffc-9db8-6f5b53218421,NA,NA,NA,TRUE,14,1,1,Early,NA,NA,NA,NA,NA,NA,NA
6,ad0cf7ef-c660-496f-8977-cc564ba4b8a3,NA,NA,NA,TRUE,61,3,3,Later,NA,NA,NA,NA,NA,NA,NA
